Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Unit_Price,Revenue,Delivery_Days,Order_Status
SO07754,2023-04-29,C016,P003,R03,389,150.38,58497.82,15,Completed
SO07755,2024-10-14,C044,P008,R01,391,332.89,130159.99,11,Completed
SO07756,2025-10-08,C031,P003,R02,1488,207.21,308328.48,20,Completed
SO07757,2023-09-19,C028,P003,R04,1180,122.75,144845.0,28,Delayed
SO07758,2025-09-05,C049,P005,R03,177,402.5,71242.5,21,Completed
SO07759,2024-10-30,C011,P006,R04,1952,195.81,382221.12,11,Completed
SO07760,2025-08-15,C017,P008,R03,1443,39.67,57243.81,24,Completed
SO07761,2025-08-14,C029,P003,R02,1134,344.5,390663.0,28,Delayed
SO07762,2024-03-07,C050,P005,R04,366,403.94,147842.04,19,Completed
SO07763,2025-10-31,C021,P007,R01,1767,117.48,207587.16,18,Completed
SO07764,2023-03-19,C034,P002,R02,1291,39.31,50749.21,23,Completed
SO07765,2023-03-01,C038,P007,R02,1700,344.3,585310.0,25,Completed
SO07766,2024-10-22,C024,P008,R02,68,494.39,33618.52,27,Delayed
SO07767,2023-04-03,C011,P008,R04,1865,368.39,687047.35,9,Completed
SO07768,2023-05-19,C012,P008,R01,640,416.39,266489.6,9,Completed
SO07769,2023-05-30,C044,P003,R01,1229,248.37,305246.73,6,Completed
SO07770,2024-10-16,C037,P001,R04,1094,456.47,499378.18,26,Completed
SO07771,2025-04-14,C037,P003,R04,590,125.45,74015.5,23,Completed
SO07772,2023-11-03,C005,P007,R04,576,57.56,33154.56,17,Completed
SO07773,2023-02-27,C043,P001,R04,1928,68.26,131605.28,26,Completed
SO07774,2024-02-26,C002,P003,R04,409,337.01,137837.09,4,Completed
SO07775,2024-12-13,C035,P003,R02,744,460.5,342612.0,18,Completed
SO07776,2023-06-23,C006,P004,R04,205,324.46,66514.3,13,Completed
SO07777,2023-01-06,C014,P007,R03,1402,459.0,643518.0,5,Completed
SO07778,2025-11-25,C029,P001,R02,212,250.19,53040.28,6,Completed
SO07779,2023-09-20,C014,P002,R03,1566,76.54,119861.64,26,Completed
SO07780,2024-06-08,C037,P006,R04,1240,442.99,549307.6,26,Completed
SO07781,2023-03-13,C003,P004,R03,1614,45.56,73533.84,25,Completed
SO07782,2025-09-29,C029,P008,R02,153,323.27,49460.31,25,Completed
SO07783,2024-02-13,C037,P006,R04,456,454.0,207024.0,28,Delayed
SO07784,2025-04-11,C005,P001,R04,1686,245.35,413660.1,29,Delayed
SO07785,2025-02-14,C050,P007,R04,379,359.31,136178.49,29,Delayed
SO07786,2024-10-11,C023,P003,R04,1908,390.92,745875.36,16,Completed
SO07787,2025-04-16,C032,P003,R02,1065,30.99,33004.35,19,Completed
SO07788,2025-12-29,C004,P001,R03,1801,322.79,581344.79,4,Completed
SO07789,2024-01-21,C034,P001,R02,607,187.53,113830.71,6,Completed
SO07790,2024-08-21,C038,P002,R02,154,43.81,6746.74,18,Completed
SO07791,2025-04-22,C042,P007,R04,1934,311.65,602731.1,24,Completed
SO07792,2023-08-28,C048,P003,R04,1258,236.78,297869.24,27,Delayed
SO07793,2023-01-17,C031,P002,R02,452,387.6,175195.2,26,Completed
SO07794,2023-02-25,C036,P008,R04,1982,236.73,469198.86,25,Completed
SO07795,2024-03-26,C038,P003,R02,801,127.49,102119.49,15,Completed
SO07796,2025-05-30,C011,P003,R04,1238,98.52,121967.76,28,Delayed
SO07797,2025-06-24,C015,P006,R04,920,238.98,219861.6,13,Completed
SO07798,2025-02-16,C030,P006,R02,269,70.78,19039.82,27,Delayed
SO07799,2024-08-18,C046,P008,R01,113,337.05,38086.65,28,Delayed
SO07800,2025-01-20,C002,P002,R04,1352,46.26,62543.52,23,Completed
SO07801,2023-10-04,C030,P004,R02,1165,441.0,513765.0,23,Completed
SO07802,2024-05-21,C024,P002,R02,1423,179.59,255556.57,5,Completed
SO07803,2024-09-19,C005,P004,R04,89,132.09,11756.01,28,Delayed
SO07804,2025-06-02,C036,P003,R04,1902,394.18,749730.36,5,Completed
SO07805,2023-06-28,C027,P004,R03,917,145.65,133561.05,17,Completed
SO07806,2025-03-31,C044,P003,R01,329,328.85,108191.65,25,Completed
SO07807,2025-10-11,C043,P002,R04,604,254.18,153524.72,17,Completed
SO07808,2024-10-19,C012,P007,R01,927,461.21,427541.67,26,Completed
SO07809,2023-02-22,C026,P004,R04,874,240.76,210424.24,7,Completed
SO07810,2023-12-28,C017,P001,R03,710,140.82,99982.2,17,Completed
SO07811,2023-05-08,C008,P008,R04,330,41.01,13533.3,27,Delayed
SO07812,2024-06-20,C050,P008,R04,762,342.61,261068.82,3,Completed
SO07813,2025-10-30,C034,P001,R02,1790,138.78,248416.2,11,Completed
SO07814,2025-11-14,C023,P003,R04,1206,342.22,412717.32,25,Completed
SO07815,2024-07-20,C006,P007,R04,1171,170.59,199760.89,20,Completed
SO07816,2024-02-20,C022,P001,R02,84,322.64,27101.76,12,Completed
SO07817,2023-06-10,C030,P005,R02,1446,487.9,705503.4,7,Completed
SO07818,2024-05-17,C036,P006,R04,942,299.11,281761.62,26,Completed
SO07819,2024-08-17,C028,P003,R04,326,199.65,65085.9,10,Completed
SO07820,2024-06-08,C032,P001,R02,1380,291.65,402477.0,12,Completed
SO07821,2025-05-13,C044,P004,R01,1997,378.76,756383.72,19,Completed
SO07822,2025-06-26,C044,P003,R01,1057,53.36,56401.52,4,Completed
SO07823,2023-11-22,C048,P007,R04,1363,420.3,572868.9,18,Completed
SO07824,2023-08-29,C006,P007,R04,457,286.46,130912.22,18,Completed
SO07825,2025-03-20,C006,P005,R04,897,196.45,176215.65,6,Completed
SO07826,2025-10-07,C026,P006,R04,1215,21.08,25612.2,19,Completed
SO07827,2023-02-16,C025,P007,R01,752,253.89,190925.28,18,Completed
SO07828,2025-05-31,C007,P008,R02,1443,287.79,415280.97,26,Completed
SO07829,2025-12-28,C035,P002,R02,695,477.32,331737.4,22,Completed
SO07830,2024-10-24,C017,P004,R03,743,21.61,16056.23,21,Completed
SO07831,2023-06-14,C045,P007,R03,749,312.62,234152.38,23,Completed
SO07832,2025-10-21,C011,P001,R04,1273,238.28,303330.44,17,Completed
SO07833,2025-03-08,C045,P001,R03,635,104.41,66300.35,19,Completed
SO07834,2025-12-11,C022,P002,R02,55,161.71,8894.05,3,Completed
SO07835,2023-02-06,C015,P006,R04,1320,165.65,218658.0,16,Completed
SO07836,2024-09-07,C038,P001,R02,412,188.09,77493.08,14,Completed
SO07837,2025-11-09,C008,P003,R04,483,286.17,138220.11,25,Completed
SO07838,2024-07-15,C012,P003,R01,942,263.37,248094.54,12,Completed
SO07839,2025-10-24,C041,P001,R02,1944,184.25,358182.0,22,Completed
SO07840,2024-11-03,C045,P003,R03,87,412.05,35848.35,23,Completed
SO07841,2025-11-19,C001,P007,R01,1987,86.34,171557.58,18,Completed
SO07842,2025-01-31,C042,P006,R04,1634,162.03,264757.02,9,Completed
SO07843,2023-06-19,C035,P008,R02,1929,265.41,511975.89,25,Completed
SO07844,2023-04-24,C043,P002,R04,825,43.48,35871.0,16,Completed
SO07845,2023-01-21,C032,P008,R02,696,128.84,89672.64,25,Completed
SO07846,2023-12-17,C013,P006,R01,1789,154.96,277223.44,14,Completed
SO07847,2024-07-14,C027,P005,R03,568,239.86,136240.48,26,Completed
SO07848,2024-06-18,C033,P002,R02,214,88.06,18844.84,22,Completed
SO07849,2025-08-29,C031,P008,R02,1706,176.38,300904.28,7,Completed
SO07850,2024-10-08,C040,P002,R01,517,243.64,125961.88,22,Completed
SO07851,2024-09-10,C030,P007,R02,509,473.79,241159.11,23,Completed
SO07852,2025-11-06,C031,P008,R02,577,195.95,113063.15,6,Completed
SO07853,2025-07-12,C034,P003,R02,726,457.7,332290.2,29,Delayed
SO07854,2024-02-22,C038,P007,R02,308,467.03,143845.24,12,Completed
SO07855,2023-05-17,C009,P003,R02,102,92.48,9432.96,19,Completed
SO07856,2025-07-12,C049,P004,R03,259,315.08,81605.72,13,Completed
SO07857,2024-01-13,C003,P002,R03,386,225.02,86857.72,19,Completed
SO07858,2023-06-03,C006,P007,R04,1172,190.88,223711.36,13,Completed
SO07859,2025-01-05,C039,P008,R01,991,47.09,46666.19,6,Completed
SO07860,2023-11-06,C049,P003,R03,291,391.81,114016.71,5,Completed
SO07861,2024-07-06,C049,P002,R03,363,361.63,131271.69,21,Completed
SO07862,2023-10-21,C037,P007,R04,120,44.67,5360.4,15,Completed
SO07863,2024-06-13,C015,P008,R04,944,431.04,406901.76,7,Completed
SO07864,2024-04-18,C017,P003,R03,1456,321.29,467798.24,11,Completed
SO07865,2025-11-27,C030,P007,R02,62,463.6,28743.2,19,Completed
SO07866,2025-05-29,C031,P002,R02,620,277.56,172087.2,4,Completed
SO07867,2023-03-14,C010,P002,R04,1646,134.35,221140.1,9,Completed
SO07868,2025-07-01,C008,P002,R04,1341,309.69,415294.29,3,Completed
SO07869,2023-01-15,C014,P008,R03,1250,191.52,239400.0,7,Completed
SO07870,2024-08-06,C041,P002,R02,1174,491.06,576504.44,19,Completed
SO07871,2025-04-28,C031,P005,R02,852,26.2,22322.4,22,Completed
SO07872,2025-02-06,C029,P006,R02,112,493.88,55314.56,19,Completed
SO07873,2023-11-24,C050,P001,R04,544,105.68,57489.92,9,Completed
SO07874,2024-08-27,C023,P005,R04,380,493.54,187545.2,10,Completed
SO07875,2025-11-27,C044,P005,R01,894,494.17,441787.98,15,Completed
SO07876,2025-02-28,C046,P004,R01,445,441.06,196271.7,24,Completed
SO07877,2025-09-18,C030,P003,R02,999,142.74,142597.26,23,Completed
SO07878,2023-11-14,C036,P006,R04,899,26.32,23661.68,9,Completed
SO07879,2025-04-23,C011,P008,R04,322,330.78,106511.16,7,Completed
SO07880,2023-04-15,C029,P007,R02,1653,146.36,241933.08,13,Completed
SO07881,2023-09-20,C032,P005,R02,237,61.05,14468.85,12,Completed
SO07882,2023-12-22,C042,P004,R04,621,480.38,298315.98,27,Delayed
SO07883,2025-05-23,C032,P001,R02,1330,444.7,591451.0,13,Completed
SO07884,2024-09-11,C048,P005,R04,1381,498.34,688207.54,28,Delayed
SO07885,2024-12-17,C033,P005,R02,1020,290.39,296197.8,21,Completed
SO07886,2024-10-11,C019,P006,R04,1997,419.77,838280.69,13,Completed
SO07887,2025-11-21,C028,P003,R04,368,45.12,16604.16,7,Completed
SO07888,2024-09-10,C001,P002,R01,775,443.3,343557.5,22,Completed
SO07889,2025-06-11,C049,P007,R03,302,324.03,97857.06,19,Completed
SO07890,2024-10-02,C004,P003,R03,1784,259.46,462876.64,21,Completed
SO07891,2024-10-10,C003,P002,R03,1800,391.04,703872.0,26,Completed
SO07892,2024-08-02,C041,P002,R02,1444,59.79,86336.76,17,Completed
SO07893,2025-03-15,C030,P005,R02,932,246.44,229682.08,20,Completed
SO07894,2025-05-25,C016,P003,R03,1652,419.12,692386.24,5,Completed
SO07895,2024-11-26,C038,P006,R02,1217,304.74,370868.58,12,Completed
SO07896,2025-12-21,C018,P001,R04,1184,244.56,289559.04,15,Completed
SO07897,2023-05-04,C029,P008,R02,1823,331.79,604853.17,16,Completed
SO07898,2025-02-21,C035,P006,R02,216,51.27,11074.32,25,Completed
SO07899,2025-10-23,C024,P002,R02,1492,373.58,557381.36,10,Completed
SO07900,2025-01-15,C031,P004,R02,611,406.57,248414.27,26,Completed
SO07901,2023-08-28,C034,P007,R02,1585,324.8,514808.0,24,Completed
SO07902,2025-11-06,C001,P002,R01,1651,213.12,351861.12,13,Completed
SO07903,2023-06-06,C008,P008,R04,736,270.64,199191.04,20,Completed
SO07904,2025-07-03,C002,P002,R04,645,291.01,187701.45,10,Completed
SO07905,2025-02-07,C046,P004,R01,1759,426.26,749791.34,10,Completed
SO07906,2024-01-28,C033,P004,R02,1304,366.82,478333.28,18,Completed
SO07907,2024-06-17,C039,P002,R01,815,251.95,205339.25,21,Completed
SO07908,2024-04-14,C018,P002,R04,98,474.94,46544.12,13,Completed
SO07909,2025-03-21,C045,P002,R03,1943,150.87,293140.41,20,Completed
SO07910,2024-05-21,C036,P004,R04,470,459.76,216087.2,20,Completed
SO07911,2023-04-10,C024,P002,R02,699,166.54,116411.46,10,Completed
SO07912,2025-08-31,C021,P004,R01,1386,397.99,551614.14,28,Delayed
SO07913,2024-02-15,C008,P002,R04,1755,214.48,376412.4,12,Completed
SO07914,2025-10-15,C039,P004,R01,1262,108.28,136649.36,25,Completed
SO07915,2024-11-18,C033,P003,R02,550,263.83,145106.5,14,Completed
SO07916,2023-07-26,C002,P007,R04,1205,413.12,497809.6,19,Completed
SO07917,2025-11-30,C031,P001,R02,1591,255.9,407136.9,18,Completed
SO07918,2023-10-24,C046,P004,R01,1314,295.89,388799.46,22,Completed
SO07919,2024-02-01,C046,P004,R01,1559,401.04,625221.36,18,Completed
SO07920,2023-01-13,C031,P004,R02,1462,147.06,215001.72,19,Completed
SO07921,2023-05-26,C033,P001,R02,1882,431.57,812214.74,6,Completed
SO07922,2025-03-16,C027,P005,R03,1849,435.51,805257.99,20,Completed
SO07923,2025-08-09,C032,P002,R02,1930,261.12,503961.6,29,Delayed
SO07924,2025-12-19,C018,P007,R04,824,123.98,102159.52,18,Completed
SO07925,2024-04-07,C032,P001,R02,1209,218.5,264166.5,6,Completed
SO07926,2025-10-01,C036,P007,R04,304,111.52,33902.08,7,Completed
SO07927,2024-03-25,C045,P006,R03,439,354.62,155678.18,29,Delayed
SO07928,2025-04-23,C010,P002,R04,503,30.68,15432.04,4,Completed
SO07929,2025-05-05,C019,P002,R04,1060,366.02,387981.2,21,Completed
SO07930,2024-02-05,C005,P007,R04,1731,53.17,92037.27,11,Completed
SO07931,2023-10-05,C036,P002,R04,398,172.81,68778.38,19,Completed
SO07932,2023-12-29,C005,P005,R04,298,156.84,46738.32,24,Completed
SO07933,2024-11-29,C023,P001,R04,388,281.59,109256.92,18,Completed
SO07934,2025-11-23,C023,P006,R04,1002,145.31,145600.62,26,Completed
SO07935,2024-10-04,C043,P007,R04,1891,418.71,791780.61,8,Completed
SO07936,2024-07-26,C002,P005,R04,1630,166.33,271117.9,25,Completed
SO07937,2023-04-06,C047,P006,R04,441,54.32,23955.12,10,Completed
SO07938,2025-07-04,C050,P008,R04,1366,237.24,324069.84,7,Completed
SO07939,2023-11-27,C002,P002,R04,416,476.52,198232.32,24,Completed
SO07940,2023-04-09,C003,P001,R03,222,250.98,55717.56,5,Completed
SO07941,2023-02-05,C023,P001,R04,1154,49.7,57353.8,17,Completed
SO07942,2023-04-14,C018,P001,R04,1521,26.08,39667.68,15,Completed
SO07943,2025-03-06,C026,P004,R04,565,318.79,180116.35,10,Completed
SO07944,2024-09-08,C023,P007,R04,435,327.45,142440.75,15,Completed
SO07945,2023-09-13,C044,P008,R01,1747,231.36,404185.92,8,Completed
SO07946,2023-06-02,C047,P004,R04,459,430.66,197672.94,18,Completed
SO07947,2023-08-25,C021,P004,R01,391,344.48,134691.68,15,Completed
SO07948,2024-12-31,C030,P005,R02,1960,402.59,789076.4,22,Completed
SO07949,2024-08-24,C049,P001,R03,1872,399.74,748313.28,26,Completed
SO07950,2025-01-29,C040,P007,R01,161,22.87,3682.07,25,Completed
SO07951,2024-01-04,C016,P003,R03,710,345.76,245489.6,27,Delayed
SO07952,2024-06-06,C014,P007,R03,898,290.74,261084.52,15,Completed
SO07953,2023-09-10,C014,P002,R03,64,224.87,14391.68,27,Delayed
SO07954,2025-08-13,C003,P002,R03,1624,301.99,490431.76,11,Completed
SO07955,2025-07-25,C019,P003,R04,1025,128.54,131753.5,5,Completed
SO07956,2023-05-18,C016,P001,R03,1038,301.59,313050.42,6,Completed
SO07957,2025-08-23,C017,P002,R03,1669,386.34,644801.46,11,Completed
SO07958,2025-07-17,C012,P004,R01,1833,83.38,152835.54,4,Completed
SO07959,2024-08-12,C027,P008,R03,526,115.68,60847.68,29,Delayed
SO07960,2024-09-13,C035,P008,R02,947,432.61,409681.67,8,Completed
SO07961,2024-12-01,C005,P004,R04,830,413.1,342873.0,17,Completed
SO07962,2024-03-24,C049,P002,R03,1873,203.46,381080.58,10,Completed
SO07963,2023-04-30,C021,P004,R01,151,214.81,32436.31,4,Completed
SO07964,2025-02-27,C003,P005,R03,883,470.28,415257.24,11,Completed
SO07965,2025-01-01,C038,P005,R02,1721,247.74,426360.54,27,Delayed
SO07966,2024-10-08,C030,P002,R02,972,216.14,210088.08,22,Completed
SO07967,2024-06-11,C050,P003,R04,1949,227.96,444294.04,26,Completed
SO07968,2025-07-29,C002,P005,R04,1576,464.08,731390.08,8,Completed
SO07969,2024-03-14,C009,P002,R02,1126,325.88,366940.88,21,Completed
SO07970,2024-05-28,C011,P003,R04,806,340.25,274241.5,14,Completed
SO07971,2024-11-19,C024,P002,R02,815,369.7,301305.5,11,Completed
SO07972,2023-05-21,C004,P002,R03,226,431.46,97509.96,24,Completed
SO07973,2024-08-02,C038,P001,R02,922,80.95,74635.9,25,Completed
SO07974,2023-03-06,C002,P004,R04,1500,131.72,197580.0,20,Completed
SO07975,2025-07-20,C006,P008,R04,1338,298.44,399312.72,21,Completed
SO07976,2024-03-29,C038,P006,R02,1381,40.13,55419.53,16,Completed
SO07977,2024-12-14,C002,P002,R04,1152,39.37,45354.24,10,Completed
SO07978,2023-10-12,C030,P004,R02,378,352.82,133365.96,19,Completed
SO07979,2024-09-05,C008,P001,R04,1802,428.71,772535.42,5,Completed
SO07980,2025-12-16,C023,P003,R04,1839,196.26,360922.14,9,Completed
SO07981,2023-03-20,C009,P003,R02,477,129.63,61833.51,5,Completed
SO07982,2025-09-06,C030,P003,R02,1751,161.24,282331.24,4,Completed
SO07983,2025-08-25,C012,P005,R01,1348,109.23,147242.04,11,Completed
SO07984,2024-11-02,C047,P006,R04,1383,284.57,393560.31,6,Completed
SO07985,2023-01-24,C048,P004,R04,796,111.36,88642.56,29,Delayed
SO07986,2024-09-07,C040,P008,R01,627,378.8,237507.6,9,Completed
SO07987,2025-09-28,C008,P006,R04,849,257.42,218549.58,14,Completed
SO07988,2025-06-14,C044,P003,R01,1862,181.15,337301.3,6,Completed
SO07989,2024-06-06,C033,P006,R02,505,455.63,230093.15,27,Delayed
SO07990,2023-12-18,C011,P005,R04,847,104.69,88672.43,12,Completed
SO07991,2024-10-21,C039,P001,R01,1363,215.35,293522.05,24,Completed
SO07992,2023-06-15,C017,P002,R03,1995,112.82,225075.9,4,Completed
SO07993,2023-11-24,C027,P008,R03,1448,402.39,582660.72,17,Completed
SO07994,2023-04-27,C042,P006,R04,1275,408.55,520901.25,25,Completed
SO07995,2025-05-22,C003,P003,R03,1675,84.76,141973.0,20,Completed
SO07996,2025-12-23,C021,P008,R01,423,276.57,116989.11,19,Completed
SO07997,2024-02-06,C024,P008,R02,1119,308.12,344786.28,17,Completed
SO07998,2023-05-30,C016,P004,R03,1581,135.64,214446.84,20,Completed
SO07999,2025-07-29,C001,P008,R01,553,393.42,217561.26,8,Completed
SO08000,2023-03-27,C039,P007,R01,424,287.5,121900.0,18,Completed
SO08001,2023-12-18,C031,P001,R02,1543,85.51,131941.93,27,Delayed
SO08002,2025-01-01,C037,P007,R04,774,265.18,205249.32,25,Completed
SO08003,2024-11-21,C002,P008,R04,618,32.71,20214.78,25,Completed
SO08004,2024-01-27,C013,P004,R01,846,387.29,327647.34,26,Completed
SO08005,2025-03-06,C010,P008,R04,1428,461.94,659650.32,22,Completed
SO08006,2023-08-20,C018,P004,R04,326,462.89,150902.14,7,Completed
SO08007,2024-01-06,C018,P003,R04,793,337.37,267534.41,12,Completed
SO08008,2024-07-24,C010,P005,R04,1671,415.3,693966.3,6,Completed
SO08009,2023-01-13,C049,P008,R03,1549,128.3,198736.7,19,Completed
SO08010,2025-07-31,C019,P005,R04,1690,310.12,524102.8,4,Completed
SO08011,2023-03-28,C001,P007,R01,182,427.49,77803.18,3,Completed
SO08012,2024-01-24,C030,P005,R02,660,359.21,237078.6,6,Completed
SO08013,2023-03-11,C014,P004,R03,484,422.52,204499.68,16,Completed
SO08014,2023-09-08,C004,P001,R03,593,175.84,104273.12,12,Completed
SO08015,2024-11-02,C046,P003,R01,1574,124.1,195333.4,17,Completed
SO08016,2025-02-26,C029,P003,R02,470,410.05,192723.5,3,Completed
SO08017,2025-03-31,C044,P007,R01,704,121.35,85430.4,26,Completed
SO08018,2024-07-06,C042,P004,R04,581,320.54,186233.74,16,Completed
SO08019,2024-09-20,C019,P008,R04,901,477.42,430155.42,25,Completed
SO08020,2025-03-03,C017,P001,R03,1803,39.08,70461.24,21,Completed
SO08021,2025-11-21,C019,P006,R04,286,259.41,74191.26,16,Completed
SO08022,2024-10-29,C011,P004,R04,124,267.46,33165.04,26,Completed
SO08023,2023-04-05,C021,P003,R01,375,392.98,147367.5,5,Completed
SO08024,2023-04-24,C045,P003,R03,683,167.44,114361.52,20,Completed
SO08025,2023-03-31,C005,P007,R04,388,188.79,73250.52,11,Completed
SO08026,2023-04-02,C009,P008,R02,668,430.8,287774.4,3,Completed
SO08027,2023-10-22,C032,P007,R02,431,363.02,156461.62,23,Completed
SO08028,2025-07-16,C017,P008,R03,1263,158.59,200299.17,25,Completed
SO08029,2024-02-04,C005,P002,R04,907,259.21,235103.47,21,Completed
SO08030,2025-09-23,C025,P003,R01,947,266.81,252669.07,11,Completed
SO08031,2025-08-21,C027,P004,R03,1889,233.15,440420.35,19,Completed
SO08032,2023-03-14,C048,P004,R04,727,136.38,99148.26,26,Completed
SO08033,2024-03-10,C015,P007,R04,1938,348.78,675935.64,27,Delayed
SO08034,2023-09-03,C034,P007,R02,249,191.02,47563.98,15,Completed
SO08035,2025-01-21,C003,P001,R03,1995,311.4,621243.0,24,Completed
SO08036,2025-02-12,C024,P003,R02,1496,328.66,491675.36,18,Completed
SO08037,2023-03-21,C042,P008,R04,486,137.7,66922.2,24,Completed
SO08038,2024-08-27,C033,P003,R02,988,80.24,79277.12,14,Completed
SO08039,2023-04-23,C004,P001,R03,715,265.76,190018.4,17,Completed
SO08040,2024-01-09,C020,P004,R01,851,160.98,136993.98,25,Completed
SO08041,2023-08-19,C014,P003,R03,1674,397.15,664829.1,25,Completed
SO08042,2025-03-22,C020,P003,R01,426,465.8,198430.8,28,Delayed
SO08043,2025-03-31,C025,P006,R01,1685,325.11,547810.35,10,Completed
SO08044,2023-09-24,C048,P008,R04,784,306.69,240444.96,4,Completed
SO08045,2023-03-17,C013,P006,R01,1620,196.53,318378.6,10,Completed
SO08046,2023-12-21,C033,P004,R02,1898,20.29,38510.42,27,Delayed
SO08047,2023-07-25,C038,P003,R02,1198,294.91,353302.18,11,Completed
SO08048,2023-01-16,C002,P003,R04,979,38.84,38024.36,28,Delayed
SO08049,2025-08-29,C025,P004,R01,1654,24.42,40390.68,9,Completed
SO08050,2025-05-06,C014,P001,R03,910,443.54,403621.4,7,Completed
SO08051,2024-03-08,C032,P003,R02,914,328.75,300477.5,20,Completed
SO08052,2024-07-09,C048,P001,R04,542,26.66,14449.72,23,Completed
SO08053,2024-10-08,C030,P008,R02,217,370.96,80498.32,7,Completed
SO08054,2025-09-05,C020,P003,R01,151,62.92,9500.92,15,Completed
SO08055,2023-11-26,C037,P008,R04,1262,410.01,517432.62,10,Completed
SO08056,2024-03-13,C002,P004,R04,604,119.76,72335.04,22,Completed
SO08057,2025-01-29,C040,P006,R01,1631,261.1,425854.1,17,Completed
SO08058,2024-09-10,C019,P001,R04,521,190.38,99187.98,15,Completed
SO08059,2023-04-14,C035,P002,R02,1651,219.39,362212.89,16,Completed
SO08060,2025-10-22,C001,P005,R01,259,187.78,48635.02,28,Delayed
SO08061,2023-12-18,C040,P005,R01,359,294.73,105808.07,18,Completed
SO08062,2025-02-12,C004,P006,R03,684,152.5,104310.0,6,Completed
SO08063,2025-11-05,C003,P004,R03,60,462.26,27735.6,24,Completed
SO08064,2024-08-06,C022,P008,R02,1973,418.65,825996.45,24,Completed
SO08065,2024-05-15,C028,P003,R04,656,335.14,219851.84,3,Completed
SO08066,2023-08-14,C021,P003,R01,1500,113.03,169545.0,9,Completed
SO08067,2025-01-25,C018,P001,R04,949,220.19,208960.31,15,Completed
SO08068,2023-01-12,C021,P001,R01,386,135.37,52252.82,15,Completed
SO08069,2023-10-30,C030,P006,R02,1888,217.76,411130.88,5,Completed
SO08070,2024-03-02,C029,P006,R02,166,381.58,63342.28,14,Completed
SO08071,2024-11-27,C005,P005,R04,1253,487.26,610536.78,14,Completed
SO08072,2024-11-02,C015,P005,R04,324,64.92,21034.08,12,Completed
SO08073,2025-12-27,C031,P006,R02,1013,212.92,215687.96,14,Completed
SO08074,2024-10-06,C036,P001,R04,153,56.51,8646.03,17,Completed
